num	level	id	Art	IW	EOL%	EOL	OL	
Lahden_lyseon_peruskoulu	792528	0
Matti_Hakkarainen_(jääkäri)	543830	0
Niina_Backman	165099	0
Helsingin_yliopiston_keskustakampus	248700	0
Franzénin_talo	781209	0
Timo_Hakanen_(jääkiekkoilija)	1130343	0
Lapin_Lukko	1114987	0
Jussi_Ristilä	919505	0
25_(Värttinän_albumi)	490087	0
Pohjanmaan_höyrylaivayhtiö	1039128	0
Black_Ceremony	1143358	0
Märkää_asfalttia	436607	0
Kymenlaakson_pelastuslaitos	861954	0
Timo_Marjamaa	163905	0
Tampereen_Osake-Pankki	328194	0
Raatin_liikuntakeskus	207139	0
Juhani_Brander	491697	0
Minna_Hämäläinen	919454	0
Tyttären_valssi_(albumi)	1005764	0
The_Playmate	570263	0
Johan_Norrlin	1085699	0
Mikko_Virto	216763	0
Ådalens_IF	602337	0
Gerhard_Wendt	771598	0
Katri_Nokso-Koivisto	651050	0
Erich_von_Ungern-Sternberg	362271	0
Jukka_Matilainen	708095	0
Eura	8394	0
Jouni_Yrjölä	356421	0
Johan_Lefrén	544171	0
Rugbyn_1-divisioona	1023292	0
Tupoksen_seisake	379493	0
Royal_Family	262291	0
Esa_Viitanen	1068391	0
Pentti_Tuikkala	372659	0
Sokos_Hotel_Ilves	24922	0
Heikki_Impola	513595	0
Jens_Mattfolk	1266786	0
Syytön	181959	0
Raimo_Manninen_(alppihiihtäjä)	803356	0
Emma-teatteri	585595	0
Olli_Ahvenlahti	56022	0
Alexander_Stubb	11396	0
Tahdon_riemuvoitto_(albumi)	1146372	0
Pasi_Hirvonen_(jääkiekkoilija)	612218	0
Alchemy_Vol.1	1186189	0
Mätäsvaara	203086	0
Jorma_Savikko	891950	0
7.taivas	91446	0
IC_Rex	258422	0
Samuel_Chydenius	1060741	0
Palomäen_mäkikeskus	1163954	0
Imatra_(Viipuri)	1203529	0
Keski-Pohjanmaan_reservipataljoona	464844	0
Natura_(Non_Facit_Saltus)	1173826	0
Roger_Nordlund	69204	0
Pukstaavi	952270	0
Ensi_Somersalo	817549	0
Reino_Breilin	324739	0
Nono_Söderberg	687801	0
Joensuu_1685	694629	0
Sonny_Heinilä	1111642	0
Tampereen_yliopiston_yhteiskunta-_ja_kulttuuritieteiden_yksikkö	1165053	0
Suomen_aivotutkimusseura	719481	0
Milla_Ollikainen	1255132	0
Lautta-Pojat	636471	0
Berndt_Lindfors	113964	0
Miero	341736	0
Lehtimäenkulma	648015	0
Timo_Sorjonen	941096	0
Mikko_Virta	405061	0
Alapitkän_koulu	1228260	0
Itä-Hakkila	55515	0
Erik_Wilén	81320	0
Suvi-Päivikki_Ala-Könni	850799	0
Niskavuoren_nuori_emäntä_(vuoden_1987_elokuva)	327436	0
Maatilahallitus	931985	0
Axel_von_Kothen_(säveltäjä)	1076384	0
Ehrnrooth	11380	0
Joel_Rinne	130034	0
Sirkusteltta	634189	0
FC_Kuusysi	70624	0
Timo_Sakari_Puustinen	664699	0
Sokos_Hotel_Presidentti	197749	0
Marja-Leena_Sukula	559151	0
Kaukovainio	21818	0
Liesjärvi_(Laitila)	1204921	0
Helsingin_Saksalainen_koulu	234297	0
Dead_in_the_Water_(EP)	1078732	0
Ensio_Kauppila	711919	0
Jälleen_soittaa_Dallapé	948845	0
Järjestyshäiriö	187261	0
Miljoonamasurkka	1208273	0
The_Baby_Boy_Varhama_Blues_Band	656719	0
Työväenmusiikki	605971	0
Gigge_Strandvik	955851	0
Esa_Johansson	1099708	0
Valhalla-seura	253893	0
Kastelholman_linnalääni	673084	0
Riitta_Prusti	418152	0
Samuli_Penttinen	1206852	0
Valkoinen_terrori	476416	0
Kaija_Silvennoinen	1034265	0
Karjalohjan_vaakuna	637527	0
Sirpa_Lappalainen	521591	0
Nitte_Valo	946283	0
Mikko_Koivusipilä	688820	0
Johannes_Torenberg	1044817	0
Suomurastas	1095968	0
Patrik_Borodavkin	522880	0
Yrjö_Paatero	1087511	0
Jaakko_Friman	114121	0
Vestnik_kazarmy	1259187	0
Oriveden_Sanomat	1137014	0
Superpesiksen_kausi_2009	700527	0
Ilkka_Suvanto	639044	0
Luettelo_Suomessa_rauhoitetuista_kasvilajeista	565996	0
Daniel_Edvard_Duncker	1141990	0
Paavo_Pihlajamäki	383619	0
Markku_Aro	89729	0
IsoKarhu	130650	0
Verner_Tallqvist	1044335	0
Puuharyhmä	485339	0
Black_Tar_Prophecies_Vol_5_/_Palmu	1226641	0
Syytinki	372528	0
Hirvineva	86538	0
Heinrichs	567473	0
Kaiku_(veistos)	994002	0
Pintakiilto	1071327	0
Työn_sankarilaulu	647520	0
PRASU	1037740	0
Baseballin_SM-sarja_1988	747807	0
Dethrone_Music	1090419	0
Eija-Liisa_Löyttyniemi	801305	0
Seinäjoen_Tango	562104	0
Baseballin_SM-sarja_1982	747461	0
Baseballin_SM-sarja_1981	747109	0
Lemmenlaakson_lehto	177747	0
Baseballin_SM-sarja_1987	747788	0
Annina_Antinranta	979594	0
Baseballin_SM-sarja_1985	747783	0
Baseballin_SM-sarja_1984	747781	0
Marjo_Heiskanen	917574	0
Rahasalmen_kanava	991400	0
Pentti_Tarkiainen	376136	0
Tähdet,_tähdet_(kokoelmalevy)	1167317	0
Sumiaisten_vaakuna	894463	0
Kuusivaaran_seisake	435426	0
Marja-Leena_Viljamaa	335318	0
Veikko_Hanhirova	205130	0
Matti_Helimo	757263	0
Nuotta_(lehti)	840005	0
Fiskarsinjoki	980947	0
Kimmo_Kapanen	249547	0
Jari_Ronkainen	1257467	0
Eino_Koskimies	601405	0
Pahojen_poikien_lauluja_1–2	714722	0
Martti_Vainio	58362	0
Taisto_Lehto	460393	0
Toinen_ristiretki_Suomeen	56601	0
Kaarlo_Neuvonen	356385	0
Suomen_ilmavoimien_historia	158503	0
Sini_Länsivuori	789832	0
Helisevänjärvi	507921	0
Miro_Honkanen	659650	0
Aarne_Muukkonen	369891	0
Vaasan_ylioppilaskuoro	615323	0
Jakob_Fellman	399718	0
Jakob_Stauffer	1108149	0
Vapaamuurarin_hauta	65352	0
Varsinais-Suomen_sairaanhoitopiiri	818863	0
Riihimäki_Rock	1101745	0
Tapiolan_Voimistelijat	753040	0
Only_Truth_Remains	933105	0
Kälviän_vaakuna	184323	0
Omat_jutut	481613	0
Ahkiolahden_kanava	246916	0
Hannu_Hämäläinen_(pikajuoksija)	712980	0
Eeva-Kaarina_Aronen	494077	0
Länsimaiden_tuho	733344	0
Veikko_Lesonen	248109	0
Vieteri_(hevonen)	163053	0
Esko_Tirronen	422991	0
Antti_Reinikainen	730720	0
Olli-Pekka_Hilmola	195282	0
Kemijoki_(yritys)	706150	0
Einari_Lankinen	936490	0
Miesten_viisiottelu_Kalevan-ottelussa_1910	972493	0
Raimo_Heino	97899	0
Rakkaus_(albumi)	332913	0
Matti_Orpana	1045027	0
Miska_Toiviainen	46437	0
Suomen_vesilaki_(1961)	259613	0
Jurmo_(Brändö)	916131	0
Margit_Papunen	1036458	0
Ejnar_Kohlmann	450944	0
Lamminjärvi_(Sastamala,_Sävi)	1209083	0
Pispalan_Sottiisi	189529	0
Jyri_Jaakkola	813627	0
Pietilä_(Järvenpää)	1164366	0
Karinkannanmatala	355166	0
Suomen_pääministeri	1135	0
Buranovo	1019810	0
Johanna_Viksten	853637	0
Inarinsaamelaiset	710141	0
Juhani_Merilahti	1206336	0
Chez_Dominique	598027	0
Fanny_Churberg	356083	0
Helsingin_Diakonissalaitos	531410	0
Laukon_torpparihäädöt_1907	324096	0
Uuno_Saarnio	477628	0
Työväen_ja_Pienviljelijäin_Sosialidemokraattinen_Liitto	11660	0
Toppila	72688	0
Kukka-Maaria_Karjalainen	1026580	0
Pertti_Ansakorpi	940248	0
Kauno_Turkka	412551	0
Närpes_Nybro	1113445	0
Tampere_(sanomalehti)	1175985	0
Kauppaneuvos	289003	0
Jani_Suikkanen	1038919	0
Kaukametsän_opisto	444162	0
Tommi_Liimatainen	970422	0
Kordelinin_kappeli	1116444	0
Merikeskus	617842	0
Jarno_Auremaa	202559	0
Tuomo_Tompuri	679297	0
Suomen_ja_Neuvostoliiton_hyökkäämättömyyssopimus	241905	0
Puhelinlangat_laulaa_(puhelintoivekonsertti)	615697	0
Jaakko_Juuti	974547	0
Tommi_Huolila	1134556	0
Raumanoja	1149092	0
Selänpään_Jäykät	879055	0
Successor	358216	0
Katajanokan_ala-asteen_koulu	1089247	0
Iitin_Harrastajateatteri	377930	0
Jussi_Närvänen	683166	0
Biomedicum_Helsinki	669584	0
Hämeen_ryhmä	533065	0
Metafyysisiä_esseitä	941013	0
Hölmöläisten_laiva	425812	0
Hanna_Aho-Oikkonen	155507	0
Koirinoja	280255	0
Iro	288456	0
Time_Has_Come	1149556	0
Simo_Osa	586972	0
For_the_Revolution	500603	0
Etelä-Pohjanmaan_Pankki	752689	0
Matti_Lampainen	141654	0
Ilkka_Heiskanen_(professori)	1118356	0
Iiris_(albumi)	416907	0
Tampereen_Messu-_ja_Urheilukeskus	78287	0
Mies_ja_kitara	686598	0
Roope_Salminen	840736	0
Rele_Kosunen	519499	0
Junior-Filmi	231925	0
Urpo_Ahola	852554	0
Yhdystie_2143	953700	0
Yhdystie_2140	917377	0
Paavo_Yrjölä	69444	0
Paula_Porkka	935703	0
Toivo_Kytölä	1169593	0
Kelloselän_rautatieasema	385500	0
Pentti_Hämäläinen	71316	0
Lumirakentaminen_Suomessa	1141792	0
Erkki_Haukipuro	328861	0
Vuoden_jääpalloilija	1127474	0
Milloinkaan_en_löydä_samanlaista	713851	0
Rauno_Mäkinen	71507	0
Antti-Jussi_Miettinen	570124	0
Alpo_Ruuth	307673	0
Sano_vaan_Tuomas	1086230	0
Jalkaväkirykmentti_28_(jatkosota)	310861	0
Oskar_von_Hellens	1093745	0
Irma_Rantavaara	769327	0
Meissi	868689	0
Siilinjärven_Palloseura	268787	0
Leea_Isotalo	1050734	0
Niklas_Fogström	1018695	0
Eldankajärven_jää	411460	0
Villa_Victor	451068	0
Naisjalkapalloseura_Kortesjärvi	745512	0
Jacob_Tegengren	608293	0
Pirtua,_pirtua	335842	0
Hietalahden_telakka	730629	0
Aku_Vuorelainen	720133	0
Matthias_Castrén	100230	0
Matti_Räsänen	689175	0
Suomenlahden_ulkosaaret	13310	0
Kartanon_koulu	573926	0
Karl_Fredrik_Hellsten	90634	0
Kartanolaisuus	143954	0
Tanttala	331403	0
Kaarlo_Lanne	740892	0
Jakob_Frans_Oskar_Wasastjerna	1046138	0
Maskun_Palloseura	287660	0
Mikael_Salmi	759939	0
Arto_Sipinen	150741	0
Kalle_Häkkinen	593811	0
Jääkiekon_SM-sarjakausi_1953–1954	1074767	0
TUL:n_paras_urheilija	984709	0
Talkoopelimannit	197464	0
Ypäjänkylä	48811	0
Hannu_Kemppainen	868625	0
Hannu_Pikkarainen	435899	0
Kerkkola	709891	0
Petri_Lukkarinen	945924	0
Juhani_Jylhä	797721	0
Elintarviketurvallisuusvirasto_Evira	175802	0
Kauvatsanjoen_valuma-alue	1209163	0
Suomi_Viina	399793	0
Sametinpehmeä_yö	425400	0
Kati_Peltola	680553	0
Albin_Manner	345000	0
Tapani_Haapakoski	619002	0
Arto_Hiltunen	288050	0
Mattias_Wargh	994893	0
Ravintola_Musta_Lammas	778691	0
Petsamonvuono	689801	0
Perjantai_14._päivä	151718	0
Luettelo_Suomen_merivoimien_aluksista	188254	0
On_nuoruus_haihtuva	235777	0
Atte_Mantere	400343	0
Ortjo_Stepanov	632030	0
Kouvolan_keskuskirkko	774551	0
Utgrynnan	410549	0
Puistokoulu,_Liisanpuiston_koulutalo	1257243	0
Etelänkylän_isosilta	324669	0
Sirkka_(lehti)	78992	0
Eeli_Erkkilä	418627	0
The_Serpent_Creation	1194749	0
Kari_Lehtola_(onnettomuustutkija)	849605	0
Koripallon_naisten_SM-sarjakausi_1944	1088168	0
Juha_Tynkkynen	615442	0
Kopsa	478667	0
Kulttuuriraide	581661	0
Reijo_Hottola	1066366	0
Radium_Round	765835	0
Willa	879950	0
Uuno_Karttunen	773103	0
Rouva_Kaarina_Raittilan_muotokuva	1087627	0
Leena_Mörttinen	605635	0
Koripallon_naisten_SM-sarjakausi_1946	1088164	0
Haapakangas	64560	0
Suomen_Eurooppaliike	600603	0
Keminmaan_vaakuna	768136	0
Suensaari	432187	0
Martti_Räsänen_(kielitieteilijä)	1040980	0
Jesper_B._Jensen	1018546	0
The_Run_Runs	94093	0
Birgit_Gyllenbögel	1021892	0
Pekka_Särkiö	1038260	0
Bengt_Eriksson	917802	0
Ragnhild_Peitsalo	447001	0
Suomen_Sähkölaitosyhdistys	494923	0
Hedvig_Sofiahemmet	1127696	0
Kumtähden_kenttä	679186	0
Kuolleen_kukan_nimi	200537	0
Kouvolan_yhteiskoulu	1168656	0
Mikael_Wiik	1227790	0
Karoliina_Kallio	637199	0
Eino_Mäkelä	817053	0
Fredrik_Klingstedt	1075012	0
Loimaan_sakaristo	675671	0
Immala	515198	0
Tehdasseurakunta	855048	0
Mikko_Luopajärvi	352891	0
Seokset	514574	0
Kaarina_Puustinen	1159125	0
Sigurd_Törnudd	813015	0
Pyhän_Birgitan_kirkon_rauniot	550015	0
Palmgren-konservatorio	195410	0
Carl_Christian_Rosenbröijer	1084458	0
Rkt_(Ravintolavaunu)	926501	0
Jari_Tuominen	381718	0
Jaakko_Latvala	754500	0
Eemil_Kokko	1104223	0
Time_Tunnel	574490	0
Adée_Flodin	882705	0
Ilmailualan_Unioni	817301	0
Toni_Valtonen	870389	0
Kiehuva_hete	1028095	0
Kalle_Kerman	514541	0
Jatkosodan_vapaaehtoiset	485941	0
Kustaa_Tapola	389599	0
Juhana_Pettersson	1107801	0
Surullisiilauluja	689247	0
M-Team	568794	0
Józef_Wróbel	43447	0
Helsinki_Freedom_Records	405635	0
Pyhämaa	93736	0
Irma_Kastari	259790	0
Ralf_Rubin	348211	0
Pormestari_(arvonimi)	1162491	0
Antti_Nieminen_(jalkapalloilija)	822807	0
Kovjoen_asema_(museorautatie)	466988	0
Danne_Sundman	645326	0
Eero_A._Wuori	302423	0
Carl_Fredrik_Meinander	820596	0
Jaana_Myrsky	1173220	0
Tero_Konttinen	308647	0
Hilselp	183086	0
Sileä_kuminen_torni	1012374	0
Korkeaoja	546568	0
Tuomas_Saukkonen	756542	0
Skreppers	344539	0
Björn_Weckman	890122	0
Juha_Kangas_(kapellimestari)	187007	0
Porin_Tulitikut	1038447	0
Sjökvarteret	364547	0
Sunilan_I_hallitus	54469	0
Tuure_Kilpeläinen_(albumi)	594281	0
Jouppilanvuoren_hyppyrimäet	1251189	0
Pasi_Lampela	353251	0
Mies_katoaa_sateeseen	1115702	0
Runonlaulajan_kädet	1252723	0
Sopimusasetus	1081236	0
Hiihdon_Suomen-mestaruuskilpailut	1172024	0
Rauman_seutukunta	70358	0
Anssi_Pentsinen	909676	0
Saamelaiskielet	7280	0
Erik_Gabriel_Melartin	69088	0
III_(Haloo_Helsinki!_-yhtyeen_albumi)	915891	0
Janne_Sankelo	737745	0
Antero_Manninen_(muusikko)	1134015	0
Tuija_Sikiö	642969	0
Joona_Puhakka	119499	0
Ritaharju	101049	0
Erkki_Eskelinen	1043125	0
Hannes_Malin	1209233	0
Oulujoen_vesistö	179630	0
Savitaipaleen_vaakuna	890133	0
Vuorelan_seisake	383383	0
Hugo_Lahtinen	113720	0
Gunnar_Jönsson	299343	0
Kasarmitorin_sähköasema	1116155	0
Finnkino	129950	0
Peter_Sunde	1162778	0
Poikamiesten_holhokki	989071	0
Hans_Gutzeit	20129	0
Timo_Vuorensola	403004	0
Hilma_Rantanen	941619	0
Pihlajavesi_(kunta)	93262	0
Christel_Rönns	844654	0
Livenä_vieraissa	600038	0
Harri_Laurikka	350387	0
Pekolan_Liikenne	1016568	0
Allan_Anttila	411637	0
Vihreään_aikaan	965973	0
Hiihdon_Suomen-mestaruuskilpailut_1999	1100197	0
Turun_seudun_musiikkiopisto	342065	0
Karl_Johan_Gauffin	1169890	0
Voitto_Eloranta	247029	0
Hämeenlinnan_seutukunta	70384	0
Jerusalem_(maalaus)	1013430	0
Janne_Hautaniemi	155953	0
Johan_Frosterus_(Kalajoen_kirkkoherra)	1177594	0
Antti_Jaatinen_(jääkiekkohyökkääjä)	624552	0
Loimaan_viljavarasto	696015	0
Peitsa_Mikola	1083710	0
Rakkauden_Robin_Hood	469259	0
Joonas_Nordman	968757	0
Tynkä	9335	0
Yhdystie_2142	953702	0
