num	level	id	Art	IW	EOL%	EOL	OL	
강화_전등사_약사전	955368	0
서양_근세의_교육	772179	0
태극_(문양)	1166171	0
죽음보다_깊은_잠	1081594	0
국가식품클러스터지원센터	652819	0
최계월	365329	0
참의원_(대한민국)	96067	0
스탠리_호	444502	0
홍정욱	119732	0
현대_유니콘스의_역대_외국인_선수_목록	1157229	0
게일	565494	0
불멸의_이순신	139505	0
경춘원군	839863	0
김영환_(1955년)	180817	0
서울특별시의_유형문화재_(제101호_~_제200호)	1010381	0
국민생각	757638	0
진부고등학교	676848	0
의성_내산리_석불좌상	1093675	0
황인성	33698	0
남용_(1949년)	813348	0
디지털포렌식센터	1125930	0
서부로_(수원시)	931258	0
문보령	783713	0
가덕도	296932	0
부천_나들목	233206	0
김동률	148390	0
지성원	696036	0
영교	207037	0
샤오웨이강	1083714	0
효문역	164810	0
정지원_(1968년)	247825	0
제주_유나이티드_FC	51270	0
상촌항	586344	0
논산_관촉사_석문	1298854	0
주바일_항만공사	127617	0
조한선	348154	0
한판만	988541	0
김류_(1571년)	261150	0
이우영_(1903년)	247007	0
신연수역	20691	0
한국출판협동조합	398091	0
이상희_(1945년)	617686	0
에일리	744749	0
안종열	242405	0
고려_정종_(10대)	434843	0
광역급행철도	395616	0
로버트_새뮤얼_매클레이	289558	0
영구	585629	0
박선영_(1976년_8월)	190617	0
용동	531259	0
장로회신학대학교	116048	0
충청북도	6192	0
시종면	569896	0
숙박	579337	0
어도비	211057	0
성안로_(서울)	551001	0
외국	976802	0
명량_해전	44324	0
도림천역	20732	0
이선희_(야구인)	303252	0
브로큰_발렌타인	688731	0
덕성선	714067	0
박진	55560	0
김순원_(신라)	701544	0
한국독립당_내란음모사건	540663	0
대전둔산우체국	1134603	0
숙의_김씨	984791	0
김정택	220248	0
김정태	135122	0
김익희	1224392	0
아이다_로만	824669	0
서해선	338529	0
부천_LPG_충전소_폭발_사고	272309	0
밀랍	281622	0
박성빈	222083	0
직통제동	118765	0
함관령	762070	0
통영시의_국회의원	101084	0
대덕산	14266	0
정명재	629942	0
이종철_(1944년)	420270	0
비산동_(대구)	403037	0
립턴_(동음이의)	152627	0
삼일교회	322522	0
이명현	673329	0
남지현_(배우)	266019	0
